ride_id,booking_id,booking_date,booking_time,booking_status,customer_id,vehicle_id,pickup_location_id,drop_location_id,avg_vtat,avg_ctat,cancelled_ride_by_customer,customer_reason_id,cancelled_ride_by_driver,driver_reason_id,incomplete_ride,incomplete_reason_id,booking_value,ride_distance,driver_rating,customer_rating,payment_method
67043,CNR1493838,2024-05-06,10:25:20,Cancelled by Customer,CID4356650,V02,L079,L086,14.50,null,1,R03,0,null,0,null,null,null,null,null,null
67044,CNR2155767,2024-08-09,06:39:57,Cancelled by Driver,CID2752038,V04,L044,L140,8.00,null,0,null,1,R08,0,null,null,null,null,null,null
67045,CNR9936178,2024-12-29,19:50:10,Incomplete,CID5721513,V01,L043,L095,7.20,16.90,0,null,0,null,1,R12,163.00,5.48,null,null,Cash
67046,CNR8748779,2024-04-19,02:42:32,Completed,CID5407642,V04,L067,L119,13.30,29.60,0,null,0,null,0,null,379.00,13.65,4.30,3.90,Credit Card
67047,CNR8428630,2024-06-04,19:27:52,Incomplete,CID1654922,V06,L173,L144,3.90,28.50,0,null,0,null,1,R10,389.00,5.12,null,null,UPI
67048,CNR1541253,2024-04-19,18:27:33,Completed,CID4926609,V06,L159,L140,6.30,42.50,0,null,0,null,0,null,943.00,15.79,4.30,3.80,Debit Card
67050,CNR5300076,2024-06-29,17:19:35,Completed,CID8442222,V02,L038,L175,14.50,27.20,0,null,0,null,0,null,3507.00,49.32,4.60,4.90,Uber Wallet
67051,CNR2724077,2024-10-16,14:41:42,Completed,CID6041477,V04,L065,L045,4.70,33.90,0,null,0,null,0,null,424.00,29.43,4.30,4.60,UPI
67052,CNR8133008,2024-01-30,10:04:57,Cancelled by Customer,CID1228916,V05,L008,L122,17.00,null,1,R02,0,null,0,null,null,null,null,null,null
67053,CNR9539458,2024-06-17,08:58:03,Completed,CID7849282,V02,L169,L107,3.20,43.30,0,null,0,null,0,null,97.00,16.89,4.20,4.40,UPI
67054,CNR4107064,2024-09-27,12:13:48,Cancelled by Customer,CID7283291,V01,L172,L140,8.10,null,1,R02,0,null,0,null,null,null,null,null,null
67055,CNR9064195,2024-11-24,20:44:00,Cancelled by Driver,CID5172620,V02,L114,L151,4.60,null,0,null,1,R06,0,null,null,null,null,null,null
67056,CNR8839708,2024-03-03,12:55:27,Completed,CID8809136,V04,L146,L033,12.20,26.80,0,null,0,null,0,null,830.00,45.13,4.30,3.80,Uber Wallet
67057,CNR2102520,2024-01-31,07:06:56,Incomplete,CID3067006,V03,L072,L164,5.30,26.30,0,null,0,null,1,R12,526.00,6.95,null,null,UPI
67058,CNR9893698,2024-01-17,17:51:01,Completed,CID1208347,V04,L009,L088,7.80,38.30,0,null,0,null,0,null,499.00,24.19,4.20,4.60,Cash
67059,CNR1668689,2024-11-07,07:29:20,Cancelled by Customer,CID7990237,V05,L094,L067,17.00,null,1,R02,0,null,0,null,null,null,null,null,null
67060,CNR6353061,2024-08-17,20:37:22,Cancelled by Driver,CID1412965,V05,L031,L119,11.80,null,0,null,1,R06,0,null,null,null,null,null,null
67061,CNR1766090,2024-03-04,18:28:52,Completed,CID8750779,V04,L108,L119,14.60,44.90,0,null,0,null,0,null,726.00,41.70,4.20,4.40,Cash
67062,CNR9438291,2024-02-26,07:49:03,No Driver Found,CID9555025,V02,L024,L106,null,null,0,null,0,null,0,null,null,null,null,null,null
67063,CNR5112807,2024-10-11,21:49:47,Cancelled by Driver,CID1742845,V03,L109,L118,10.20,null,0,null,1,R08,0,null,null,null,null,null,null
67064,CNR7694387,2024-08-15,14:52:39,Completed,CID8108788,V01,L106,L021,10.90,24.60,0,null,0,null,0,null,565.00,36.89,4.20,5.00,Cash
67065,CNR6176457,2024-06-26,16:21:58,No Driver Found,CID8471670,V05,L143,L118,null,null,0,null,0,null,0,null,null,null,null,null,null
67066,CNR8886069,2024-09-12,17:52:22,Incomplete,CID3052761,V01,L090,L135,2.70,25.20,0,null,0,null,1,R10,403.00,19.45,null,null,UPI
67067,CNR1351718,2024-11-26,13:38:59,Cancelled by Customer,CID6851871,V06,L061,L030,9.30,null,1,R03,0,null,0,null,null,null,null,null,null
67068,CNR2445437,2024-12-23,10:12:33,Completed,CID4977894,V06,L056,L121,5.30,39.00,0,null,0,null,0,null,353.00,2.18,4.20,3.90,Credit Card
67069,CNR5301149,2024-10-28,10:08:06,Completed,CID5259506,V05,L041,L135,2.70,20.60,0,null,0,null,0,null,208.00,32.76,3.20,5.00,UPI
67070,CNR9393192,2024-11-24,14:59:18,Completed,CID8564353,V04,L174,L130,11.10,23.70,0,null,0,null,0,null,1216.00,49.34,4.60,4.70,Credit Card
67071,CNR3161175,2024-11-30,15:51:27,Completed,CID2635865,V06,L149,L052,3.40,26.90,0,null,0,null,0,null,80.00,40.34,5.00,4.50,UPI
67072,CNR7405453,2024-11-18,17:04:23,Cancelled by Driver,CID1639199,V01,L006,L148,9.70,null,0,null,1,R07,0,null,null,null,null,null,null
67073,CNR2960525,2024-01-30,17:17:24,No Driver Found,CID5982792,V06,L049,L059,null,null,0,null,0,null,0,null,null,null,null,null,null
67074,CNR2976679,2024-09-22,10:21:32,Completed,CID9698918,V04,L052,L123,7.40,19.70,0,null,0,null,0,null,1360.00,25.94,4.70,4.40,Cash
67075,CNR7127325,2024-09-21,19:32:27,Completed,CID6372957,V04,L148,L106,14.40,23.10,0,null,0,null,0,null,456.00,8.31,3.40,4.20,Credit Card
67076,CNR9488563,2024-02-11,16:38:12,Cancelled by Customer,CID5118714,V06,L125,L024,10.20,null,1,R03,0,null,0,null,null,null,null,null,null
67077,CNR2330043,2024-11-24,17:17:31,Completed,CID1179901,V04,L136,L155,2.80,17.30,0,null,0,null,0,null,596.00,41.09,4.70,4.20,UPI
67078,CNR5127592,2024-04-02,23:47:03,Cancelled by Driver,CID7273235,V01,L144,L141,11.90,null,0,null,1,R09,0,null,null,null,null,null,null
67079,CNR9617651,2024-06-19,11:26:35,Completed,CID4581242,V04,L016,L164,7.30,28.70,0,null,0,null,0,null,301.00,3.04,4.30,4.30,UPI
67080,CNR3997738,2024-12-09,13:04:31,Incomplete,CID4504989,V02,L041,L125,8.60,13.00,0,null,0,null,1,R10,357.00,10.44,null,null,Uber Wallet
67081,CNR1810582,2024-12-18,20:41:37,Completed,CID6840534,V04,L098,L131,11.00,42.50,0,null,0,null,0,null,74.00,37.80,3.10,4.60,Cash
67082,CNR2485139,2024-09-11,17:10:39,Completed,CID3020493,V01,L018,L102,6.30,39.80,0,null,0,null,0,null,907.00,3.25,4.30,4.80,UPI
67083,CNR9832724,2024-07-18,17:50:53,Completed,CID5945952,V05,L107,L085,2.70,33.80,0,null,0,null,0,null,554.00,42.68,3.10,3.70,Cash
67084,CNR9950427,2024-03-13,20:55:53,Completed,CID6101105,V04,L050,L164,4.60,32.50,0,null,0,null,0,null,411.00,33.48,3.70,4.50,UPI
67085,CNR2652722,2024-01-10,16:15:52,Completed,CID3464454,V02,L141,L171,2.10,29.90,0,null,0,null,0,null,408.00,3.05,3.40,4.90,UPI
67086,CNR3907142,2024-11-04,13:30:07,Completed,CID7520279,V01,L174,L088,6.00,21.90,0,null,0,null,0,null,169.00,4.28,4.60,4.30,Cash
67087,CNR2716478,2024-01-29,11:42:05,Cancelled by Driver,CID5093495,V06,L093,L051,10.70,null,0,null,1,R09,0,null,null,null,null,null,null
67088,CNR7005643,2024-12-11,12:50:51,Completed,CID6515649,V06,L072,L029,2.20,35.40,0,null,0,null,0,null,870.00,32.16,4.50,4.90,UPI
67089,CNR9054152,2024-01-04,19:14:07,Completed,CID5092519,V04,L134,L125,2.80,39.40,0,null,0,null,0,null,349.00,13.33,4.60,4.90,Cash
67090,CNR8679348,2024-08-24,09:45:40,Completed,CID3668105,V02,L043,L034,3.60,34.40,0,null,0,null,0,null,1330.00,47.46,4.30,4.50,UPI
67091,CNR1939340,2024-06-06,21:18:48,Completed,CID8805684,V04,L008,L017,10.10,17.00,0,null,0,null,0,null,924.00,27.84,3.80,4.30,Cash
67092,CNR6637128,2024-10-23,14:11:16,Cancelled by Customer,CID2232099,V05,L032,L124,8.70,null,1,R01,0,null,0,null,null,null,null,null,null
67093,CNR1297802,2024-02-16,16:49:13,No Driver Found,CID8541491,V05,L164,L081,null,null,0,null,0,null,0,null,null,null,null,null,null
67094,CNR7492425,2024-01-17,08:52:52,Cancelled by Driver,CID5547010,V04,L166,L079,4.90,null,0,null,1,R09,0,null,null,null,null,null,null
67095,CNR8387593,2024-05-12,16:55:28,Completed,CID9571044,V07,L013,L149,11.50,20.60,0,null,0,null,0,null,169.00,40.76,3.90,4.80,UPI
67096,CNR1526526,2024-03-18,11:20:10,Incomplete,CID3816119,V04,L161,L145,2.20,27.10,0,null,0,null,1,R12,918.00,2.49,null,null,Debit Card
67097,CNR7837954,2024-08-12,17:00:50,Completed,CID3624528,V03,L074,L150,8.50,38.60,0,null,0,null,0,null,136.00,38.73,4.40,4.80,UPI
67098,CNR6073093,2024-11-21,18:22:15,Cancelled by Customer,CID6961115,V04,L038,L008,11.80,null,1,R03,0,null,0,null,null,null,null,null,null
67099,CNR7153592,2024-03-28,20:54:44,Cancelled by Driver,CID1809610,V01,L003,L167,8.60,null,0,null,1,R07,0,null,null,null,null,null,null
67100,CNR9913036,2024-03-19,08:32:32,Completed,CID1545674,V06,L126,L142,13.80,37.90,0,null,0,null,0,null,2500.00,42.47,3.00,4.20,UPI
67101,CNR5560310,2024-05-27,15:42:49,Completed,CID9403876,V01,L086,L116,4.90,15.00,0,null,0,null,0,null,150.00,41.78,4.30,4.70,Cash
67102,CNR7018807,2024-06-30,16:51:00,Completed,CID7065543,V05,L122,L136,2.20,25.90,0,null,0,null,0,null,155.00,13.49,4.30,4.20,Credit Card
67103,CNR4158645,2024-07-10,04:15:40,No Driver Found,CID7351319,V01,L135,L022,null,null,0,null,0,null,0,null,null,null,null,null,null
67104,CNR6435299,2024-12-21,07:42:45,Completed,CID2605895,V04,L130,L038,14.80,42.80,0,null,0,null,0,null,1018.00,29.35,4.10,4.30,UPI
67105,CNR3468240,2024-05-27,10:31:24,Completed,CID4937322,V02,L087,L175,9.10,26.20,0,null,0,null,0,null,81.00,36.40,4.10,4.60,Uber Wallet
67106,CNR4863105,2024-12-18,10:57:58,Completed,CID8253685,V02,L175,L043,13.60,44.80,0,null,0,null,0,null,499.00,24.66,4.90,4.90,Cash
67107,CNR1679464,2024-12-05,20:51:12,Completed,CID5857169,V04,L030,L136,14.50,31.90,0,null,0,null,0,null,78.00,17.01,3.70,4.30,UPI
67108,CNR4230274,2024-07-28,09:28:47,Completed,CID6259167,V03,L105,L108,11.70,17.70,0,null,0,null,0,null,111.00,14.46,4.90,4.00,UPI
67109,CNR1660925,2024-02-07,12:20:19,Completed,CID6657772,V06,L020,L069,12.90,24.90,0,null,0,null,0,null,325.00,45.87,4.50,4.60,UPI
67110,CNR9803261,2024-10-10,04:22:04,Completed,CID1075343,V05,L004,L153,7.80,31.60,0,null,0,null,0,null,607.00,36.14,4.30,4.50,UPI
67111,CNR4421591,2024-12-27,19:46:16,Completed,CID6617931,V01,L080,L150,8.60,43.40,0,null,0,null,0,null,620.00,45.37,4.90,4.80,UPI
67112,CNR6627576,2024-05-26,18:26:44,Incomplete,CID1625245,V06,L061,L125,2.80,28.60,0,null,0,null,1,R10,765.00,13.91,null,null,UPI
67113,CNR8733771,2024-02-22,09:07:51,Completed,CID4161417,V05,L007,L152,11.50,20.00,0,null,0,null,0,null,649.00,42.79,4.60,4.30,Cash
67114,CNR7670636,2024-09-22,20:02:43,Cancelled by Driver,CID1015991,V04,L063,L033,9.70,null,0,null,1,R06,0,null,null,null,null,null,null
67115,CNR8145680,2024-08-06,09:10:05,Completed,CID9969693,V01,L073,L090,9.40,25.10,0,null,0,null,0,null,264.00,20.91,4.40,3.90,UPI
67116,CNR6178400,2024-01-27,11:03:11,Completed,CID4837950,V07,L174,L170,2.40,42.80,0,null,0,null,0,null,308.00,19.20,4.40,3.90,UPI
67117,CNR2005711,2024-12-26,21:24:11,Cancelled by Driver,CID1035070,V02,L134,L130,3.80,null,0,null,1,R09,0,null,null,null,null,null,null
67118,CNR3017410,2024-09-22,21:23:28,Completed,CID4686214,V01,L091,L127,6.50,38.90,0,null,0,null,0,null,894.00,35.45,3.40,5.00,Cash
67119,CNR3524390,2024-01-15,17:47:51,Completed,CID9130283,V01,L154,L058,10.50,44.60,0,null,0,null,0,null,136.00,2.25,4.50,4.60,UPI
67120,CNR6908192,2024-12-09,07:55:44,Cancelled by Driver,CID2952681,V01,L009,L176,8.70,null,0,null,1,R08,0,null,null,null,null,null,null
67121,CNR1205636,2024-10-28,18:22:14,Completed,CID1084607,V04,L120,L043,11.00,27.00,0,null,0,null,0,null,385.00,33.09,5.00,4.50,Debit Card
67122,CNR5121523,2024-08-02,18:30:08,Completed,CID2125245,V01,L166,L176,4.60,19.30,0,null,0,null,0,null,140.00,33.44,4.80,4.20,UPI
67123,CNR5556348,2024-09-08,04:31:52,Incomplete,CID1843753,V05,L043,L161,9.10,19.50,0,null,0,null,1,R12,1514.00,18.09,null,null,UPI
67124,CNR2398910,2024-07-21,20:48:14,Cancelled by Driver,CID1328810,V01,L110,L106,4.70,null,0,null,1,R07,0,null,null,null,null,null,null
67125,CNR8760105,2024-05-05,23:37:35,Cancelled by Driver,CID6938500,V06,L149,L100,11.30,null,0,null,1,R09,0,null,null,null,null,null,null
67126,CNR6195407,2024-03-22,20:46:02,Completed,CID2272856,V01,L010,L013,8.20,24.00,0,null,0,null,0,null,142.00,33.21,3.00,4.30,Uber Wallet
67127,CNR9483279,2024-02-11,02:12:20,Completed,CID1472088,V04,L086,L175,9.90,34.10,0,null,0,null,0,null,719.00,36.65,3.20,4.90,Cash
67128,CNR7083567,2024-05-03,14:51:43,Completed,CID3738347,V02,L121,L110,5.90,18.70,0,null,0,null,0,null,494.00,10.15,4.10,4.30,Debit Card
67129,CNR8131500,2024-07-18,07:46:55,Cancelled by Customer,CID2162742,V06,L011,L056,15.30,null,1,R03,0,null,0,null,null,null,null,null,null
67130,CNR1346635,2024-09-25,17:49:30,Cancelled by Customer,CID8315506,V02,L005,L045,10.00,null,1,R03,0,null,0,null,null,null,null,null,null
67131,CNR4361111,2024-11-12,10:46:23,Completed,CID9217859,V03,L067,L155,8.10,28.20,0,null,0,null,0,null,868.00,48.04,4.60,4.60,UPI
67132,CNR7046999,2024-01-31,21:21:05,Completed,CID4777292,V02,L167,L161,3.20,23.70,0,null,0,null,0,null,509.00,38.70,4.20,3.80,UPI
67133,CNR7839106,2024-04-02,00:17:53,Completed,CID3565659,V01,L152,L134,14.30,39.30,0,null,0,null,0,null,537.00,45.40,3.70,4.30,Debit Card
67134,CNR2629932,2024-08-21,13:45:16,Cancelled by Driver,CID2043833,V06,L021,L171,6.50,null,0,null,1,R08,0,null,null,null,null,null,null
67135,CNR3046657,2024-12-05,18:43:59,Cancelled by Driver,CID2807200,V06,L023,L043,9.30,null,0,null,1,R06,0,null,null,null,null,null,null
67136,CNR7237404,2024-10-23,01:01:54,Completed,CID8842010,V01,L116,L069,4.60,44.40,0,null,0,null,0,null,413.00,42.91,4.90,4.80,UPI
67137,CNR5673874,2024-04-15,18:19:55,Cancelled by Driver,CID3564441,V05,L173,L121,7.80,null,0,null,1,R09,0,null,null,null,null,null,null
67138,CNR3062277,2024-12-25,15:41:26,Cancelled by Driver,CID5404870,V04,L172,L073,6.90,null,0,null,1,R09,0,null,null,null,null,null,null
67139,CNR7962528,2024-02-18,18:04:23,Cancelled by Driver,CID4200632,V04,L092,L049,8.40,null,0,null,1,R06,0,null,null,null,null,null,null
67140,CNR4114874,2024-02-14,16:23:12,Completed,CID4775062,V06,L095,L018,6.20,26.00,0,null,0,null,0,null,633.00,28.26,3.60,4.30,Cash
67141,CNR5690004,2024-12-05,10:08:36,Incomplete,CID8058507,V05,L078,L009,2.80,11.40,0,null,0,null,1,R11,891.00,19.96,null,null,UPI
67142,CNR7493568,2024-03-07,04:41:21,Cancelled by Driver,CID8026721,V01,L044,L136,7.40,null,0,null,1,R09,0,null,null,null,null,null,null
67143,CNR3196542,2024-01-02,18:49:56,Completed,CID3630077,V05,L009,L175,6.20,16.40,0,null,0,null,0,null,207.00,49.13,4.30,4.60,UPI
67144,CNR7566565,2024-10-19,05:20:32,Completed,CID2501922,V04,L029,L151,2.10,19.40,0,null,0,null,0,null,89.00,3.67,4.20,4.10,UPI
67145,CNR5574573,2024-05-06,12:47:52,Cancelled by Driver,CID9055721,V04,L093,L157,10.10,null,0,null,1,R06,0,null,null,null,null,null,null
67146,CNR9876252,2024-03-12,22:46:20,Cancelled by Driver,CID2144856,V02,L161,L088,6.50,null,0,null,1,R09,0,null,null,null,null,null,null
67147,CNR8562598,2024-02-01,11:48:59,Completed,CID9551483,V05,L063,L005,10.00,31.20,0,null,0,null,0,null,460.00,13.48,4.60,5.00,Cash
67148,CNR4356534,2024-10-05,09:12:56,Cancelled by Driver,CID3624918,V02,L028,L082,5.80,null,0,null,1,R06,0,null,null,null,null,null,null
67149,CNR3468032,2024-04-25,20:43:54,Cancelled by Driver,CID5663035,V05,L104,L096,10.10,null,0,null,1,R09,0,null,null,null,null,null,null
67150,CNR4427644,2024-02-11,20:43:41,Completed,CID5817598,V05,L018,L138,10.30,41.70,0,null,0,null,0,null,605.00,14.18,4.80,4.60,Cash
67151,CNR4675651,2024-11-12,15:10:20,Cancelled by Driver,CID2406801,V04,L091,L050,5.70,null,0,null,1,R06,0,null,null,null,null,null,null
67152,CNR9606567,2024-03-31,16:29:07,Incomplete,CID2314774,V03,L021,L129,6.20,14.30,0,null,0,null,1,R12,360.00,11.34,null,null,Debit Card
67153,CNR7451920,2024-08-10,14:16:43,Cancelled by Customer,CID6082640,V01,L151,L098,15.90,null,1,R02,0,null,0,null,null,null,null,null,null
67154,CNR3545734,2024-11-25,13:39:30,Completed,CID5509697,V06,L133,L055,14.50,31.10,0,null,0,null,0,null,157.00,11.46,4.40,4.70,UPI
67155,CNR8442785,2024-09-04,11:06:44,Completed,CID7651154,V02,L056,L073,11.40,21.40,0,null,0,null,0,null,133.00,30.64,4.60,3.90,Cash
67156,CNR1726980,2024-05-25,15:12:24,Completed,CID9766682,V04,L121,L038,10.80,41.30,0,null,0,null,0,null,613.00,13.86,4.40,4.30,Cash
67157,CNR7123195,2024-06-17,10:52:17,Completed,CID8567610,V01,L087,L070,2.30,43.30,0,null,0,null,0,null,69.00,24.64,4.50,4.70,Uber Wallet
67158,CNR2357888,2024-05-08,07:48:48,Cancelled by Driver,CID8620740,V06,L112,L115,10.70,null,0,null,1,R08,0,null,null,null,null,null,null
67159,CNR2687237,2024-03-29,15:11:16,Cancelled by Customer,CID4504001,V02,L021,L025,13.40,null,1,R04,0,null,0,null,null,null,null,null,null
67160,CNR4495984,2024-07-26,18:12:52,Completed,CID9200441,V05,L119,L071,7.70,30.30,0,null,0,null,0,null,166.00,47.95,4.30,4.60,UPI
67161,CNR5281351,2024-05-08,10:42:46,Incomplete,CID4756774,V04,L077,L012,7.90,22.60,0,null,0,null,1,R11,174.00,6.14,null,null,UPI
67162,CNR8764242,2024-05-01,22:34:58,Completed,CID6691716,V01,L079,L145,11.50,17.00,0,null,0,null,0,null,640.00,38.94,4.30,4.20,Uber Wallet
67163,CNR1900209,2024-09-13,09:48:02,Incomplete,CID7432993,V06,L095,L070,5.20,11.10,0,null,0,null,1,R12,608.00,2.05,null,null,Cash
67164,CNR4906795,2024-08-27,10:02:39,Cancelled by Driver,CID2863736,V06,L026,L105,7.40,null,0,null,1,R07,0,null,null,null,null,null,null
67165,CNR6645484,2024-08-10,16:24:12,No Driver Found,CID2969204,V06,L131,L144,null,null,0,null,0,null,0,null,null,null,null,null,null
67166,CNR1630430,2024-08-24,16:50:02,Completed,CID2356866,V01,L054,L040,4.10,32.00,0,null,0,null,0,null,377.00,5.38,4.40,4.70,Uber Wallet
67167,CNR2808568,2024-05-25,17:18:05,Cancelled by Driver,CID8612866,V02,L070,L145,8.40,null,0,null,1,R09,0,null,null,null,null,null,null
67168,CNR2931419,2024-02-27,09:55:33,Completed,CID1447270,V05,L165,L146,4.80,38.40,0,null,0,null,0,null,109.00,15.96,4.90,4.20,Cash
67169,CNR5122997,2024-10-18,14:27:33,Completed,CID2856464,V04,L114,L132,10.90,17.90,0,null,0,null,0,null,357.00,46.38,4.20,4.90,Cash
67170,CNR8773044,2024-02-03,22:51:15,Completed,CID6188434,V05,L088,L053,3.70,44.00,0,null,0,null,0,null,297.00,36.94,4.20,4.20,Cash
67171,CNR4612894,2024-08-24,11:58:54,Cancelled by Driver,CID6980981,V01,L173,L120,5.40,null,0,null,1,R07,0,null,null,null,null,null,null
67172,CNR1420295,2024-12-29,20:45:01,No Driver Found,CID2389691,V01,L024,L175,null,null,0,null,0,null,0,null,null,null,null,null,null
67173,CNR6436651,2024-05-17,18:53:39,Cancelled by Customer,CID6251961,V05,L026,L111,17.10,null,1,R03,0,null,0,null,null,null,null,null,null
67174,CNR7960894,2024-05-07,18:03:31,Completed,CID9137162,V02,L154,L078,3.00,31.80,0,null,0,null,0,null,116.00,32.53,4.00,3.10,Credit Card
67175,CNR8242376,2024-05-13,14:32:59,Completed,CID9792486,V04,L167,L045,6.60,39.90,0,null,0,null,0,null,372.00,40.70,4.20,4.20,UPI
67176,CNR2236531,2024-10-29,15:27:26,Completed,CID3985171,V06,L086,L064,5.70,44.10,0,null,0,null,0,null,740.00,15.15,4.50,4.60,Credit Card
67177,CNR7041229,2024-11-13,12:08:53,Completed,CID2596955,V04,L133,L110,8.50,25.30,0,null,0,null,0,null,57.00,26.93,4.30,4.70,Uber Wallet
67178,CNR8714087,2024-02-07,20:38:08,Completed,CID9487374,V01,L152,L139,10.10,21.20,0,null,0,null,0,null,320.00,29.33,3.40,4.40,Cash
67179,CNR2091592,2024-11-09,21:39:05,Completed,CID6143683,V01,L052,L091,5.60,42.10,0,null,0,null,0,null,381.00,10.52,4.20,3.70,Uber Wallet
67180,CNR2525892,2024-05-12,22:05:02,Completed,CID9272593,V01,L107,L098,13.30,28.80,0,null,0,null,0,null,350.00,8.04,4.40,4.80,UPI
67181,CNR5518825,2024-11-06,02:14:45,Cancelled by Driver,CID7905075,V02,L005,L119,10.40,null,0,null,1,R06,0,null,null,null,null,null,null
67182,CNR5572273,2024-04-25,08:32:16,Cancelled by Driver,CID6649702,V04,L040,L171,10.70,null,0,null,1,R07,0,null,null,null,null,null,null
67183,CNR5956326,2024-09-06,21:42:44,Completed,CID4712968,V04,L116,L151,12.00,32.20,0,null,0,null,0,null,250.00,20.12,3.60,5.00,UPI
67184,CNR4247201,2024-01-31,11:40:05,Completed,CID5219943,V03,L118,L126,5.10,23.20,0,null,0,null,0,null,371.00,23.63,4.40,3.10,Uber Wallet
67185,CNR6154270,2024-12-10,20:06:12,No Driver Found,CID9433411,V01,L013,L154,null,null,0,null,0,null,0,null,null,null,null,null,null
67186,CNR3850386,2024-12-08,17:36:22,Completed,CID4909845,V04,L053,L046,13.70,20.40,0,null,0,null,0,null,624.00,39.47,3.70,4.50,Debit Card
67187,CNR1405417,2024-03-15,20:52:36,Incomplete,CID1941374,V05,L087,L060,5.90,11.20,0,null,0,null,1,R12,870.00,4.26,null,null,Debit Card
67188,CNR8694654,2024-08-19,10:42:58,Completed,CID5807482,V05,L016,L108,4.00,31.30,0,null,0,null,0,null,54.00,11.30,4.90,3.60,Uber Wallet
67189,CNR5685099,2024-02-10,12:12:51,Completed,CID4536719,V02,L092,L035,10.70,41.70,0,null,0,null,0,null,647.00,20.28,4.20,4.30,Cash
67190,CNR6273222,2024-11-17,16:45:32,Completed,CID1943574,V05,L083,L138,13.30,26.30,0,null,0,null,0,null,533.00,11.04,3.10,4.70,Uber Wallet
67191,CNR5122869,2024-04-14,18:22:15,Completed,CID3934410,V04,L058,L097,9.40,22.40,0,null,0,null,0,null,456.00,28.32,4.30,4.50,UPI
67192,CNR4575545,2024-12-26,21:57:23,Cancelled by Driver,CID4920489,V06,L035,L164,3.20,null,0,null,1,R07,0,null,null,null,null,null,null
67193,CNR1044155,2024-07-07,19:14:33,Cancelled by Driver,CID3426373,V01,L003,L176,3.50,null,0,null,1,R08,0,null,null,null,null,null,null
67194,CNR5515468,2024-12-09,20:05:55,Completed,CID3696266,V02,L092,L108,6.60,27.10,0,null,0,null,0,null,767.00,48.75,3.80,4.80,Debit Card
67195,CNR6482303,2024-07-06,00:30:48,Incomplete,CID3016715,V06,L003,L004,8.90,28.50,0,null,0,null,1,R11,535.00,17.35,null,null,Cash
67196,CNR2146943,2024-09-07,10:29:07,Cancelled by Driver,CID9955797,V03,L034,L147,10.00,null,0,null,1,R09,0,null,null,null,null,null,null
67197,CNR2688467,2024-03-15,21:44:35,Cancelled by Driver,CID4250576,V04,L039,L086,10.50,null,0,null,1,R08,0,null,null,null,null,null,null
67198,CNR5857121,2024-01-29,19:19:10,Cancelled by Driver,CID6868396,V05,L035,L013,7.40,null,0,null,1,R08,0,null,null,null,null,null,null
67199,CNR2565371,2024-03-23,19:00:07,Cancelled by Driver,CID8984107,V05,L083,L020,10.50,null,0,null,1,R08,0,null,null,null,null,null,null
67200,CNR9799694,2024-03-29,20:34:24,Cancelled by Driver,CID5815081,V01,L084,L040,5.30,null,0,null,1,R06,0,null,null,null,null,null,null
67201,CNR7685372,2024-07-03,18:29:12,Cancelled by Driver,CID8367628,V04,L155,L089,7.20,null,0,null,1,R09,0,null,null,null,null,null,null
67202,CNR9504695,2024-06-02,11:06:23,Completed,CID5678382,V04,L027,L013,4.70,44.50,0,null,0,null,0,null,561.00,22.20,4.20,4.80,UPI
67203,CNR4753490,2024-04-16,18:03:23,Cancelled by Driver,CID4925940,V07,L050,L086,11.60,null,0,null,1,R07,0,null,null,null,null,null,null
67204,CNR1502368,2024-02-18,12:49:49,Completed,CID2962134,V01,L009,L074,12.40,42.20,0,null,0,null,0,null,183.00,8.34,4.20,3.00,UPI
67205,CNR9712461,2024-09-19,02:27:47,Completed,CID5290905,V05,L074,L146,13.00,36.80,0,null,0,null,0,null,85.00,10.50,3.20,4.60,Credit Card
67206,CNR3083880,2024-09-20,11:32:20,Completed,CID8521755,V01,L104,L172,11.00,33.20,0,null,0,null,0,null,883.00,3.32,4.70,4.40,UPI
